game_lineups_id,game_id,club_id,type,number,player_id,player_name,team_captain,position
d7deb5806ff832d0d856c91ba9ee5175,4087924,281,starting_lineup,17,88755,Kevin De Bruyne,1,Central Midfield
b054dbbaff18f17b1755a58fd0d809d6,4087924,281,starting_lineup,25,284730,Manuel Akanji,0,Centre-Back
89bc16cb093ee6711bb7fb9671e72b16,4087924,281,starting_lineup,16,357565,Rodri,0,Defensive Midfield
3c6c75c96e2116d186fd50a28797e5b3,4087924,281,starting_lineup,9,418560,Erling Haaland,0,Centre-Forward
5bbb3a97326989045044058979bd0a40,4087924,281,starting_lineup,82,701057,Rico Lewis,0,Left-Back
8143cd07f1f661ee9b4e575d2e00ca36,4087924,281,starting_lineup,6,177476,Nathan Aké,0,Centre-Back
7d143cfaadab3ddc9399850961fc05ed,4087924,281,starting_lineup,31,238223,Ederson,0,Goalkeeper
4c7b5a3ca9aed0bae45e5d3876bcfaf8,4087924,281,starting_lineup,47,406635,Phil Foden,0,Left Winger
6667cad0dc6c239b1cc0912e259e362a,4087924,281,starting_lineup,20,241641,Bernardo Silva,0,Right Winger
45b7b75079deb38a2bca0e3514e1dc15,4087924,281,starting_lineup,19,576024,Julián Álvarez,0,Second Striker
3aade7be093463ef4117a2501ef87c0c,4087924,281,starting_lineup,2,95424,Kyle Walker,0,Right-Back
a43eb1fba06bc6884e1150eb032c13cf,4087924,281,substitutes,8,51471,Mateo Kovacic,0,Central Midfield
a876e8625ea6b41c328bb5556e69c3a0,4087924,281,substitutes,87,583199,James McAtee,0,Central Midfield
044fd53ec4c1c26ed622d92f48b25d90,4087924,281,substitutes,4,351749,Kalvin Phillips,0,Defensive Midfield
f16886b8e3504287df7747e2f55a2efc,4087924,281,substitutes,21,366930,Sergio Gómez,0,Left-Back
059a8e09576fc5046d90b4a37eeead6f,4087924,281,substitutes,24,475959,Josko Gvardiol,0,Left-Back
12e644b87b512aa6d19cc43b6347f6b0,4087924,281,substitutes,14,176553,Aymeric Laporte,0,Centre-Back
bfe7080edddc781a02e05ef13fcd3066,4087924,281,substitutes,80,568177,Cole Palmer,0,Attacking Midfield
0f1ea4ddf73a1ae08264e730486c0b03,4087924,281,substitutes,10,203460,Jack Grealish,0,Left Winger
4e40602e62e705ca5830c488f9e0d9e4,4087924,281,substitutes,18,85941,Stefan Ortega,0,Goalkeeper
f5bce1d3fc27d87a03abd9869b9e9301,4087924,1132,starting_lineup,28,620598,Ameen Al-Dakhil,0,Centre-Back
483d70ca4de3b572c8b9a93f71ff6596,4087924,1132,starting_lineup,25,548729,Zeki Amdouni,0,Centre-Forward
037bf5b39e4cbb84c526b871045e63f8,4087924,1132,starting_lineup,30,745461,Luca Koleosho,0,Right Winger
7b85d86b10c5a494809ed186f36c82e7,4087924,1132,starting_lineup,17,467623,Lyle Foster,0,Left Winger
c4f6be11e955d54ec6b4c22f8b0ea953,4087924,1132,starting_lineup,1,566799,James Trafford,0,Goalkeeper
e53d25c6a3663c81c8bee8f6d81200d0,4087924,1132,starting_lineup,5,403898,Jordan Beyer,0,Centre-Back
374fcb9dfefd70585d2bdd280c5ff6bd,4087924,1132,starting_lineup,2,401320,Dara O'Shea,0,Centre-Back
970bf836f185242dee8b371f7bb56aff,4087924,1132,starting_lineup,24,242606,Josh Cullen,1,Defensive Midfield
354ae73aa524d8ab35a3ef95a7229c11,4087924,1132,starting_lineup,16,333014,Sander Berge,0,Defensive Midfield
dedb004fbdebd8e07794f87daece5a22,4087924,1132,starting_lineup,14,214666,Connor Roberts,0,Right-Back
e65217b44ee3811c63e8dd4eee261d97,4087924,1132,starting_lineup,22,468249,Vitinho,0,Left-Back
b1d501dff2db4de8b84a41be7c79df92,4087924,1132,substitutes,7,89231,Jóhann Berg Gudmundsson,0,Right Winger
5f47c0e8b13f30f8018f6aaf55fca7bb,4087924,1132,substitutes,34,293281,Jacob Bruun Larsen,0,Right Winger
7bff47d017b307bee0f943f6453271e1,4087924,1132,substitutes,19,491296,Anass Zaroury,0,Centre-Forward
1a551668be07516751210354ec5b5a36,4087924,1132,substitutes,8,293569,Josh Brownhill,0,Central Midfield
78a5f6f3da76f03242762efc7b32e8d5,4087924,1132,substitutes,4,40613,Jack Cork,0,Defensive Midfield
49d762e0e595ea1be7e0eb25c7f5f1fb,4087924,1132,substitutes,18,392179,Hjalmar Ekdal,0,Centre-Back
1dfcb4309de3735d51eac4b0a2c551d7,4087924,1132,substitutes,49,371021,Arijanet Muric,0,Goalkeeper
6eff3aa1694ac55ee860cc050c4084f0,4087924,1132,substitutes,10,322702,Benson Manuel,0,Centre-Forward
ed795ae8daf71e19384f076d4a786658,4087924,1132,substitutes,15,129078,Nathan Redmond,0,Left Winger
2af1006092c7c7d640ecce961b3cc157,4087925,11,starting_lineup,2,495666,William Saliba,0,Centre-Back
adeab67d718eb3acb16f76b16f43ad1e,4087925,11,starting_lineup,7,433177,Bukayo Saka,0,Right Winger
e70e2f35be7f6203e2db6797238a6d2c,4087925,11,starting_lineup,14,340324,Eddie Nketiah,0,Centre-Forward
c44186816188748f71753ea83e9b456a,4087925,11,starting_lineup,1,427568,Aaron Ramsdale,0,Goalkeeper
5f03a2bcaf499b81ed48b6b219945bc0,4087925,11,starting_lineup,41,357662,Declan Rice,0,Defensive Midfield
415b43cc477ea47e4b2b5724a9f4bcf1,4087925,11,starting_lineup,11,655488,Gabriel Martinelli,0,Left Winger
759df40d62a529c26ecc8d72b706103b,4087925,11,starting_lineup,4,335721,Ben White,0,Centre-Back
62c1d1383ec9afd5d171ff960896b700,4087925,11,starting_lineup,12,420243,Jurrien Timber,0,Left-Back
03c4156289fa3020339292c9877518d9,4087925,11,starting_lineup,29,309400,Kai Havertz,0,Attacking Midfield
4a8120a2b0d337a94c21f6c6c457ae81,4087925,11,starting_lineup,8,316264,Martin Ødegaard,1,Attacking Midfield
21be9448b53238506eaa4376b65d8e03,4087925,11,starting_lineup,5,230784,Thomas Partey,0,Right-Back
4e25730172d5403fa249f5fa90fe92be,4087925,11,substitutes,21,537598,Fábio Vieira,0,Attacking Midfield
ee9581c48d81d6d58ecf8d090062919c,4087925,11,substitutes,10,392765,Emile Smith Rowe,0,Attacking Midfield
0be284badcebd344697a245c21ef5fcf,4087925,11,substitutes,19,144028,Leandro Trossard,0,Left Winger
d1bc010d2ff3681d6af1d5916f889a09,4087925,11,substitutes,24,340325,Reiss Nelson,0,Right Winger
bbb93a94543b567f761fab7e081fd706,4087925,11,substitutes,6,435338,Gabriel Magalhães,0,Centre-Back
da50c9f97795ceeb74866673bf473d57,4087925,11,substitutes,31,493513,Karl Hein,0,Goalkeeper
279f7c4144a5545da16ce3302537c95d,4087925,11,substitutes,20,102017,Jorginho,0,Defensive Midfield
513f7044c09f1739c74551bf8a8ecbdd,4087925,11,substitutes,18,331560,Takehiro Tomiyasu,0,Left-Back
e8e0cc3222a064e5062ae61445e16c16,4087925,11,substitutes,15,425918,Jakub Kiwior,0,Centre-Back
ee8874ab111498531bc1968bef338130,4087925,703,starting_lineup,5,289592,Orel Mangala,0,Defensive Midfield
461500a9f268fc8ccee470d55ca2e676,4087925,703,starting_lineup,26,255906,Scott McKenna,0,Centre-Back
5b158fafa8ba9b6d16866686fbab6237,4087925,703,starting_lineup,4,415970,Joe Worrall,1,Centre-Back
89ceabc77e3e2534827296b21103017c,4087925,703,starting_lineup,22,425902,Ryan Yates,0,Central Midfield
a852b34efa7b566d37b570a25a02f98d,4087925,703,starting_lineup,43,236490,Ola Aina,0,Left Midfield
bd8bae556b0282be5379ab40c3744ba7,4087925,703,starting_lineup,28,808509,Danilo,0,Attacking Midfield
149abbd2ce686f7125e30ae717152dc5,4087925,703,starting_lineup,10,429014,Morgan Gibbs-White,0,Attacking Midfield
6ab802a5434d76e8c46ca8a8507aace9,4087925,703,starting_lineup,20,470607,Brennan Johnson,0,Centre-Forward
77a5cf1aaa6b8c3a3e019399548fff78,4087925,703,starting_lineup,30,142310,Willy Boly,0,Centre-Back
31ad4340e11a7d953525e43ac37be86d,4087925,703,starting_lineup,24,127032,Serge Aurier,0,Right Midfield
febcdfe007585b1beee5224221fec16e,4087925,703,starting_lineup,1,425306,Matt Turner,0,Goalkeeper
9621251dbfcd57e8aac44f7f7f7ea349,4087925,703,substitutes,23,148252,Remo Freuler,0,Central Midfield
4ee009b8330521b0a10ea2d16e4521e9,4087925,703,substitutes,9,295313,Taiwo Awoniyi,0,Centre-Forward
db8dcd0682af315402e2a23b345416aa,4087925,703,substitutes,21,583189,Anthony Elanga,0,Right Winger
f2570d1504fc02f4b6c7608e8dcf89a3,4087925,703,substitutes,34,242284,Ethan Horvath,0,Goalkeeper
4923fb1a8b1f48376650f5a2a28bd62b,4087925,703,substitutes,19,291200,Moussa Niakhaté,0,Centre-Back
05f056526cdab7d52db8fd65ee7c6012,4087925,703,substitutes,7,503680,Neco Williams,0,Left-Back
8129754038e00fae446da99a07321c30,4087925,703,substitutes,8,66934,Cheikhou Kouyaté,0,Defensive Midfield
93f561b17dab7f5bd66cc73189fe5f75,4087925,703,substitutes,32,560694,Lewis O'Brien,0,Central Midfield
4c653ca7cfb35bd325b691c0a3e6bf85,4087925,703,substitutes,11,108725,Chris Wood,0,Centre-Forward
626439785381b353231ee023fe2ee851,4087926,379,starting_lineup,10,444523,Lucas Paquetá,0,Central Midfield
40942be6b59d854ae79e36d43e725898,4087926,379,starting_lineup,28,283628,Tomas Soucek,0,Defensive Midfield
c8d1e2e5e33fde72d4656afbca97d433,4087926,379,starting_lineup,5,157672,Vladimir Coufal,0,Right-Back
ddcf65168af4cb751344767603283f07,4087926,379,starting_lineup,33,181778,Emerson Palmieri,0,Left-Back
11f126700f5f15f6c8409fb5e72410f5,4087926,379,starting_lineup,4,157509,Kurt Zouma,1,Centre-Back
58b65e22ea8741f2922c8e635ed9c12a,4087926,379,starting_lineup,27,361914,Nayef Aguerd,0,Centre-Back
57698e64658f17cd5c2cf8e624d54011,4087926,379,starting_lineup,23,120629,Alphonse Areola,0,Goalkeeper
9e41ce43fe61ddac24014cbf9ba9ba7f,4087926,379,starting_lineup,22,290532,Saïd Benrahma,0,Left Winger
dc8998ba4b7c6db77d02d15df742304a,4087926,379,starting_lineup,20,314875,Jarrod Bowen,0,Right Winger
2b5538ef8a898fb935cad6c7f59ca5bf,4087926,379,starting_lineup,9,104124,Michail Antonio,0,Centre-Forward
cf26aa2b565af754246f697b8d2ba0e6,4087926,379,starting_lineup,8,357885,Pablo Fornals,0,Attacking Midfield
d151b4a9349eb13d4ba5d31e104bf5f7,4087926,379,substitutes,18,134294,Danny Ings,0,Centre-Forward
4198f961f22dd027db1aecbd86b6d199,4087926,379,substitutes,2,468002,Ben Johnson,0,Right-Back
9e04541310c173f23492fe8c03fb46ae,4087926,379,substitutes,24,228948,Thilo Kehrer,0,Centre-Back
00f11f6fc086a2f58c2b4bce0b03f3f8,4087926,379,substitutes,21,48002,Angelo Ogbonna,0,Centre-Back
e930b397943d78535b16de8596e7b436,4087926,379,substitutes,32,419025,Conor Coventry,0,Defensive Midfield
754635c01756285b64cb745add701490,4087926,379,substitutes,49,576099,Joseph Anang,0,Goalkeeper
a20a9ea3a11288989468f75280b96832,4087926,379,substitutes,1,29692,Lukasz Fabianski,0,Goalkeeper
77e6aa22e8cf82f25fe8ee11a6322d2e,4087926,379,substitutes,45,670848,Divin Mubama,0,Centre-Forward
b9838f62bfea8b00a8a5638948535ce7,4087926,379,substitutes,17,234781,Maxwel Cornet,0,Left Winger
a04e044748b0bde4a50deb15fed68e9a,4087926,989,starting_lineup,27,659089,Ilya Zabarnyi,0,Centre-Back
5919cf39aaa6737ffb47c9594c6c49cd,4087926,989,starting_lineup,9,258889,Dominic Solanke,0,Centre-Forward
aca4e8163e1fdd531118ee54139570ec,4087926,989,starting_lineup,25,469781,Marcos Senesi,0,Centre-Back
564bba7c480e0930fb30038ea2b9cdac,4087926,989,starting_lineup,3,730861,Milos Kerkez,0,Left-Back
1294fb2d9ea117ed5e09770b2d1abad2,4087926,989,starting_lineup,1,111819,Neto,1,Goalkeeper
1e00ebd43c407ed53eb544da810bb81a,4087926,989,starting_lineup,37,471690,Max Aarons,0,Right-Back
d38b4180cc634fbd2710f0d65be0f43e,4087926,989,starting_lineup,8,183293,Joe Rothwell,0,Defensive Midfield
619633bea35533eda76599ea8471ba89,4087926,989,starting_lineup,29,320411,Philip Billing,0,Central Midfield
ebf6e8f68431da7ee82033f9689ee098,4087926,989,starting_lineup,10,188077,Ryan Christie,0,Attacking Midfield
00febcf4b01a911c3fe0ae05a9371ac1,4087926,989,starting_lineup,32,684210,Jaidon Anthony,0,Left Winger
e5aaf716a8e4abcbf28057ba8d6adff2,4087926,989,starting_lineup,7,277033,David Brooks,0,Right Winger
723964b63a7bdd857a7f6b3b81378759,4087926,989,substitutes,6,480987,Chris Mepham,0,Centre-Back
611279bbe4e30f11e3d5a7fc8a934890,4087926,989,substitutes,22,391065,Hamed Junior Traorè,0,Attacking Midfield
606e58b7755663b38ad345f36b20e2da,4087926,989,substitutes,24,583255,Antoine Semenyo,0,Centre-Forward
fb32243efce67b05ece734d1ca6fd840,4087926,989,substitutes,23,611793,James Hill,0,Centre-Back
8d793a6773bf1b79b22a6dfbbae10659,4087926,989,substitutes,26,469064,Gavin Kilkenny,0,Central Midfield
f2bda93cd5d872421c53c543679f22a4,4087926,989,substitutes,43,646333,Ben Greenwood,0,Left-Back
6c9acc5865957cf2a40fc761d3f989c5,4087926,989,substitutes,21,275590,Kieffer Moore,0,Centre-Forward
b8547a775d2f4251bdc523ea2ea87b64,4087926,989,substitutes,19,330659,Justin Kluivert,0,Left Winger
a1e43844e1162ae7647543d323760b73,4087926,989,substitutes,20,303657,Ionut Radu,0,Goalkeeper
6ea61c4d359e79f197d87044add82642,4087927,1031,starting_lineup,12,649452,Issa Kaboré,0,Right Midfield
71927227fd88684cda1edb8d1469eb21,4087927,1031,starting_lineup,26,504581,Ryan Giles,0,Left Midfield
70640b7b59952ff53a8c33d35d31e83c,4087927,1031,starting_lineup,11,319900,Elijah Adebayo,0,Centre-Forward
ee02a83f0da65a06c694482665784cfb,4087927,1031,starting_lineup,14,344830,Tahith Chong,0,Central Midfield
1dada7d602f739dd108a5fb29410e34d,4087927,1031,starting_lineup,24,77757,Thomas Kaminski,0,Goalkeeper
ebef81dc89c68fbf91580f9e0cf0afe9,4087927,1031,starting_lineup,13,324882,Marvelous Nakamba,0,Central Midfield
3e6c19f7260d99c3fff481508efa335b,4087927,1031,starting_lineup,17,244338,Pelly Ruddock Mpanzu,0,Defensive Midfield
6cc0a85f04464e47038b62cc06f6925f,4087927,1031,starting_lineup,29,278166,Amari'i Bell,0,Centre-Back
3ca1e088b8a50922d9a7c49bb481eca2,4087927,1031,starting_lineup,5,407021,Mads Andersen,0,Centre-Back
917cf6ebf88be9d2bd01542fe66d9e2b,4087927,1031,starting_lineup,4,207742,Tom Lockyer,1,Centre-Back
985c8a395813e5fcce0154d4db896836,4087927,1031,starting_lineup,9,246963,Carlton Morris,0,Centre-Forward
3f31089f007616544e13d63b6746c8eb,4087927,1031,substitutes,21,504855,John McAtee,0,Second Striker
6c626b0ce75c6ec2304be5c422bbc86f,4087927,1031,substitutes,7,392591,Chiedozie Ogbene,0,Right Winger
4f0260e394bc9a09c741beb8983d44ca,4087927,1031,substitutes,22,347619,Allan Campbell,0,Central Midfield
9cd77e8b5e3e636f3784acd1f4c22b8f,4087927,1031,substitutes,8,125685,Luke Berry,0,Central Midfield
b3981c811427583b28cc2cac61cbdee5,4087927,1031,substitutes,45,608175,Alfie Doughty,0,Left-Back
a4f07002772eed88d174e6c5649316f4,4087927,1031,substitutes,40,802230,Aidan Francis-Clarke,0,Centre-Back
886d596d8a7ded568177222a2d444720,4087927,1031,substitutes,1,91340,James Shea,0,Goalkeeper
618ccc2671b4fdf47a6441d7881b33de,4087927,1031,substitutes,19,469958,Jacob Brown,0,Centre-Forward
64e122dfb054847ab8fec9602cee09de,4087927,1031,substitutes,10,169801,Cauley Woodrow,0,Centre-Forward
99ea675367bfbe8bd33854e021ddf62d,4087927,1237,starting_lineup,22,504849,Kaoru Mitoma,0,Left Winger
c6582870515883bd982683f09ef1c9c2,4087927,1237,starting_lineup,29,576314,Jan Paul van Hecke,0,Centre-Back
7310716d055f1e8c5a2c2216047969fd,4087927,1237,starting_lineup,9,626724,João Pedro,0,Second Striker
3dd45d56dcaf82f4719cc8007b8d5225,4087927,1237,starting_lineup,7,209212,Solly March,0,Right Winger
9529cb9c70d96a89d92b317f4026501b,4087927,1237,starting_lineup,13,82873,Pascal Groß,0,Defensive Midfield
407795bd20662ca375c73428f0c249a4,4087927,1237,starting_lineup,8,191422,Mahmoud Dahoud,0,Defensive Midfield
2a156d8e64bca48a7aae5d13f3010d94,4087927,1237,starting_lineup,6,3333,James Milner,0,Right-Back
3c107d5a0ab1a9e999f3e0a5bfb97dcd,4087927,1237,starting_lineup,30,349599,Pervis Estupiñán,0,Left-Back
69c131c4b3bcf29d8b7a511bb48ab564,4087927,1237,starting_lineup,18,67063,Danny Welbeck,0,Centre-Forward
d516b07aa88f2f5ebff26d4555c02a78,4087927,1237,starting_lineup,23,73564,Jason Steele,0,Goalkeeper
1fcdd0742732b86dac97a9ecf221aa8a,4087927,1237,starting_lineup,5,148153,Lewis Dunk,1,Centre-Back
4c468f7d3153eb3aee69dc49670c1ed2,4087927,1237,substitutes,28,648046,Evan Ferguson,0,Centre-Forward
23a67ff4ad5e41c438c52d0490b33390,4087927,1237,substitutes,10,660867,Julio Enciso,0,Second Striker
6ad3b2ffabb55d06bbf0eebc7873015a,4087927,1237,substitutes,24,658536,Simon Adingra,0,Left Winger
b6d7c83ebda5ba517535abee43ba4a71,4087927,1237,substitutes,40,983989,Facundo Buonanotte,0,Attacking Midfield
8383c6245d178588f812bd8aa93ff81e,4087927,1237,substitutes,17,476237,Steven Alzate,0,Central Midfield
57e641d3dd08036f0184ed768161fa3a,4087927,1237,substitutes,11,423744,Billy Gilmour,0,Defensive Midfield
ddd49acc9b67f1cde3063914890ec78f,4087927,1237,substitutes,34,111195,Joël Veltman,0,Right-Back
54d6ea9c970e5fb55527c698b9d85238,4087927,1237,substitutes,3,380350,Igor,0,Centre-Back
065f63e44c0b0f30f0e5568493acf919,4087927,1237,substitutes,1,565093,Bart Verbruggen,0,Goalkeeper
7f9b443a03f61201bc59926d19162ae0,4087928,29,starting_lineup,13,217115,Neal Maupay,0,Centre-Forward
4e8cc67d322be5e42af924da5f8d06c5,4087928,29,starting_lineup,27,126665,Idrissa Gueye,0,Central Midfield
99ffe1be3ebcf6263cd15b4ac4757250,4087928,29,starting_lineup,8,485706,Amadou Onana,0,Central Midfield
9c0572f64f3ce533fe327b0c343d567b,4087928,29,starting_lineup,2,424015,Nathan Patterson,0,Right-Back
1d783226802a3b3c061dbd3623aa2378,4087928,29,starting_lineup,18,14086,Ashley Young,0,Left-Back
c2caf663aa53e1efc9724de38048091a,4087928,29,starting_lineup,5,118534,Michael Keane,0,Centre-Back
c860b5da7a4c85e1d2bd66f4c4829232,4087928,29,starting_lineup,1,130164,Jordan Pickford,0,Goalkeeper
509b3c4de1bfdb92503fd335ae68ee1c,4087928,29,starting_lineup,6,173504,James Tarkowski,1,Centre-Back
418ded439418ed64d719f6aa2b507062,4087928,29,starting_lineup,37,505219,James Garner,0,Right Midfield
4e9db2562af5848a2936e8cc31c3f584,4087928,29,starting_lineup,16,127187,Abdoulaye Doucouré,0,Attacking Midfield
22333074ad71b04e084ccd9331c4a8f4,4087928,29,starting_lineup,17,242631,Alex Iwobi,0,Left Winger
28e6c2841b1ffaf54cdba88b3f2f0a61,4087928,29,substitutes,10,355861,Arnaut Danjuma,0,Centre-Forward
cc709009b5c3c1a34744578daa7e1c7a,4087928,29,substitutes,47,669366,Thomas Cannon,0,Centre-Forward
76c571f28173de63b7348df4840327f3,4087928,29,substitutes,32,661053,Jarrad Branthwaite,0,Centre-Back
d9f1a3830d18e1696525e9c02a0458f3,4087928,29,substitutes,61,627248,Lewis Dobbin,0,Left Winger
0ad026af1c3bb428de01a2682efd3213,4087928,29,substitutes,62,663225,Tyler Onyango,0,Central Midfield
3df11abde661fa7532fc4600312d676f,4087928,29,substitutes,21,221025,André Gomes,0,Central Midfield
6b026fbd7a21ab00044fb56dd7643883,4087928,29,substitutes,19,404842,Vitaliy Mykolenko,0,Left-Back
21fb030322b7be9e1bdb609c2a453ded,4087928,29,substitutes,22,343475,Ben Godfrey,0,Centre-Back
49edb5ed8636727b8f5fa633411de0c9,4087928,29,substitutes,12,329813,João Virgínia,0,Goalkeeper
e52bdb2a0dee3c4bf6a71f4624c98048,4087928,931,starting_lineup,17,72476,Bernd Leno,0,Goalkeeper
f5f0da93ea8e1d8bdd799658e7c8f7cb,4087928,931,starting_lineup,13,145466,Tim Ream,0,Centre-Back
f1721397ff5138704b104c9c3c7f69ca,4087928,931,starting_lineup,31,272622,Issa Diop,0,Centre-Back
5c24dc26083758d8a548e7928b145856,4087928,931,starting_lineup,33,349701,Antonee Robinson,0,Left-Back
33ecb97cb4a29ab0e3b65b4b20845b25,4087928,931,starting_lineup,2,206746,Kenny Tete,0,Right-Back
26fe4d53c26ae163d104a0fd61f46893,4087928,931,starting_lineup,28,245056,Sasa Lukic,0,Defensive Midfield
1eef2481f1c776df4ed03ae335f45621,4087928,931,starting_lineup,10,123275,Tom Cairney,1,Central Midfield
e369da79f276d71d93668b34fc048ded,4087928,931,starting_lineup,6,226973,Harrison Reed,0,Central Midfield
70d52cc9160b553327066fad7e2b9c79,4087928,931,starting_lineup,20,52769,Willian,0,Left Winger
feb2daa9de6d156450960b0ca4835232,4087928,931,starting_lineup,7,206040,Raúl Jiménez,0,Centre-Forward
2d92a880828a0989212e7717b20fd18e,4087928,931,starting_lineup,8,279455,Harry Wilson,0,Right Winger
47aa594b46ee52df84bed8cbc604c53d,4087928,931,substitutes,9,51152,Aleksandar Mitrovic,0,Centre-Forward
fa1b4aa9fb0f16712ccb555aed118eb6,4087928,931,substitutes,30,525287,Carlos Vinícius,0,Centre-Forward
45bdb1b5f6bc9ce3ad1a2e342d40ca1d,4087928,931,substitutes,14,186186,Bobby De Cordova-Reid,0,Left Winger
85c51ffddbdf3ede9f704d3d7ee2d92a,4087928,931,substitutes,49,817611,Matt Dibley-Dias,0,Central Midfield
1b1aa2b2a9f2413341fc7c81ed087593,4087928,931,substitutes,27,183321,Kevin Mbabu,0,Right-Back
49aa09c3258a5ec6e9a8e7b8a268e68f,4087928,931,substitutes,65,696346,Jay Stansfield,0,Centre-Forward
b8f5c25f4293289ffeaca69c9456bd1b,4087928,931,substitutes,1,186901,Marek Rodak,0,Goalkeeper
d23f1a1f27440d1739ec177f29806003,4087928,931,substitutes,3,461883,Calvin Bassey,0,Centre-Back
570a9030c589cf3f597334d1eb3bdedf,4087928,931,substitutes,18,203394,Andreas Pereira,0,Attacking Midfield
5ab7f2eea374b685de58e8720df44a48,4087929,350,starting_lineup,32,609556,William Osula,0,Centre-Forward
45fae39e8a7a0fa46aa9e1b2fbeaad80,4087929,350,starting_lineup,16,73547,Oliver Norwood,0,Central Midfield
8d3bc016ea09329321ce98f1fc6d6de6,4087929,350,starting_lineup,2,146690,George Baldock,0,Right Midfield
1754750d7f99b06c7e8da9f31b9983ad,4087929,350,starting_lineup,23,218087,Ben Osborn,0,Central Midfield
7980d14777a1a86c1bf2f81c1588ceca,4087929,350,starting_lineup,3,258885,Max Lowe,0,Left Midfield
0d52cace19934c7c170791640a5c48ca,4087929,350,starting_lineup,11,852024,Bénie Traoré,0,Centre-Forward
8864aca5646bbce7fe6bd54a512092e6,4087929,350,starting_lineup,15,377468,Anel Ahmedhodzic,0,Centre-Back
33855f08596e4c46ed0c58708239d5cb,4087929,350,starting_lineup,12,121324,John Egan,1,Centre-Back
9cbc311342c5d29cf17a4026b3fb70c4,4087929,350,starting_lineup,6,52495,Chris Basham,0,Defensive Midfield
e244ca9cfe663d38478df6be09f8d5d7,4087929,350,starting_lineup,19,128909,Jack Robinson,0,Centre-Back
c1301b3ae0c719588ae8732e193b9488,4087929,350,starting_lineup,18,61697,Wes Foderingham,0,Goalkeeper
a3b938c990a907f545d6ac089b158826,4087929,350,substitutes,34,874043,Louie Marsh,0,Second Striker
ddc966dd6dbb3f75fa3454c0bdbee9c8,4087929,350,substitutes,39,670859,Antwoine Hackford,0,Centre-Forward
607bf750485272b29f7cdb922542ca4b,4087929,350,substitutes,1,121254,Adam Davies,0,Goalkeeper
4acfbffba513a3a04148458b3479ac6e,4087929,350,substitutes,5,389253,Auston Trusty,0,Centre-Back
8b5f5d702da397704294e16c55ed67ce,4087929,350,substitutes,27,554251,Yasser Larouci,0,Left-Back
ec1d83e3ba7f0c2932cadd0fad742cb0,4087929,350,substitutes,38,638649,Femi Seriki,0,Right-Back
23034cf37e96c99362c092d3bfd27fcc,4087929,350,substitutes,21,663581,Vini Souza,0,Defensive Midfield
675f9307fbedeb374b5ee00c28f9a3cd,4087929,350,substitutes,25,546712,Anis Slimane,0,Central Midfield
d95bf86b4397c2b4b1fe27b2fcc4b470,4087929,350,substitutes,35,746739,Andre Brooks,0,Left Midfield
47f6184b7cfa7f34a8610e52123c231c,4087929,873,starting_lineup,3,730893,Tyrick Mitchell,0,Left-Back
6f0141f8f3b52e1a0d47bc34e27bde54,4087929,873,starting_lineup,2,92572,Joel Ward,1,Right-Back
94d649b6c9975586bb7296a438c7b32f,4087929,873,starting_lineup,28,543387,Cheick Doucouré,0,Defensive Midfield
fbcb45d642541a3e4f11a5df46237f1a,4087929,873,starting_lineup,6,392757,Marc Guéhi,0,Centre-Back
e056eff08a21538c4227c425639e84fd,4087929,873,starting_lineup,16,260827,Joachim Andersen,0,Centre-Back
a1dfda49cb90bd2654ff815fba15d383,4087929,873,starting_lineup,22,344152,Odsonne Edouard,0,Centre-Forward
d312ec8c504d33cf9a507c2a3fd9a793,4087929,873,starting_lineup,9,108354,Jordan Ayew,0,Right Winger
236349713eddd8cf74666ec3b24b62fe,4087929,873,starting_lineup,10,479999,Eberechi Eze,0,Attacking Midfield
1de0ad6738e22eb015c8f864bb1d6b83,4087929,873,starting_lineup,15,157506,Jeffrey Schlupp,0,Left Midfield
ee44c6891da221ba484660149af73f1d,4087929,873,starting_lineup,1,110864,Sam Johnstone,0,Goalkeeper
d7a6b660ff91905a849094f15eb3f9f1,4087929,873,starting_lineup,8,262980,Jefferson Lerma,0,Defensive Midfield
9f88dbbe26d860ba4728457fd0d8f92e,4087929,873,substitutes,49,586834,Jesurun Rak-Sakyi,0,Right Winger
0ca5853b744eb1383adda87d9fe7920e,4087929,873,substitutes,37,659331,John-Kymani Gordon,0,Centre-Forward
be8295741cbf66c4279798b459eaafd0,4087929,873,substitutes,31,196722,Remi Matthews,0,Goalkeeper
752469d58e341308f682937533971f00,4087929,873,substitutes,14,420002,Jean-Philippe Mateta,0,Centre-Forward
61cba5384c7f9f6ad6e461b4e2271f44,4087929,873,substitutes,5,61592,James Tomkins,0,Centre-Back
31a4d12ec23d604779d909d26c1b5410,4087929,873,substitutes,26,578539,Chris Richards,0,Centre-Back
3e522ab01dd8fc15e5aeed75a42966ac,4087929,873,substitutes,17,85177,Nathaniel Clyne,0,Right-Back
3789a96c9414090a3443be24a3654e48,4087929,873,substitutes,44,241481,Jairo Riedewald,0,Defensive Midfield
0079b3788dfe7db7c6ec21ab1a469e8e,4087929,873,substitutes,29,538971,Naouirou Ahamada,0,Central Midfield
ee80638c3c80cc2dc6f72fcc0ec5f586,4087930,405,starting_lineup,19,395516,Moussa Diaby,0,Attacking Midfield
fe8014e977edfdae89f0e9e5c9913163,4087930,405,starting_lineup,4,413403,Ezri Konsa,0,Centre-Back
